transaction_id,date,time,sku,category,channel,store_id,quantity,base_price,discount,total_price,promotion
TXN-156837,1/15/2024,17:12:33,BOOK-4335,BOOK,Store,Store 3,1,19.68,0,19.68,FALSE
TXN-156837,1/15/2024,17:12:33,TECH-3146,TECH,Store,Store 3,4,1142.96,0.3,3200.28,TRUE
TXN-156837,1/15/2024,17:12:33,TECH-8941,TECH,Store,Store 3,4,386.9,0,1547.6,FALSE
TXN-156837,1/15/2024,17:12:33,BOOK-4920,BOOK,Store,Store 3,1,42.98,0.1,38.68,TRUE
TXN-677596,1/11/2024,22:00:35,KIDS-2527,KIDS,Store,Store 4,2,25.35,0,50.7,FALSE
TXN-677596,1/11/2024,22:00:35,KIDS-2858,KIDS,Store,Store 4,5,111.84,0,559.2,FALSE
TXN-223172,1/29/2024,2:41:53,KIDS-9165,KIDS,Store,Store 2,2,101.29,0.25,151.94,TRUE
TXN-223172,1/29/2024,2:41:53,HOME-9337,HOME,Store,Store 2,3,273.7,0.1,738.99,TRUE
TXN-975271,1/26/2024,14:30:30,TECH-4993,TECH,Online,Online,3,1169.79,0,3509.37,FALSE
TXN-251668,1/6/2024,20:24:12,HOME-2143,HOME,Store,Store 2,5,247.42,0,1237.1,FALSE
TXN-251668,1/6/2024,20:24:12,TECH-7798,TECH,Store,Store 2,2,1083.92,0,2167.84,FALSE
TXN-251668,1/6/2024,20:24:12,BOOK-9318,BOOK,Store,Store 2,3,36.01,0,108.03,FALSE
TXN-251668,1/6/2024,20:24:12,HOME-1042,HOME,Store,Store 2,5,154.6,0,773,FALSE
TXN-413058,1/27/2024,6:53:37,HOME-9022,HOME,Online,Online,4,207.19,0.3,580.12,TRUE
TXN-413058,1/27/2024,6:53:37,HOME-9824,HOME,Online,Online,4,60.03,0,240.12,FALSE
TXN-448588,1/19/2024,13:35:48,KIDS-9903,KIDS,Online,Online,2,123.08,0,246.16,FALSE
TXN-448588,1/19/2024,13:35:48,KIDS-6272,KIDS,Online,Online,2,138.61,0.2,221.78,TRUE
TXN-448588,1/19/2024,13:35:48,HOME-7274,HOME,Online,Online,5,233.28,0,1166.4,FALSE
TXN-448588,1/19/2024,13:35:48,HOME-7730,HOME,Online,Online,2,109.39,0,218.78,FALSE
TXN-880879,1/7/2024,20:30:45,BOOK-7325,BOOK,Store,Store 4,1,36.5,0.2,29.2,TRUE
TXN-880879,1/7/2024,20:30:45,HOME-9115,HOME,Store,Store 4,1,292.35,0.2,233.88,TRUE
TXN-880879,1/7/2024,20:30:45,HOME-9229,HOME,Store,Store 4,1,243.37,0.25,182.53,TRUE
TXN-880879,1/7/2024,20:30:45,KIDS-2644,KIDS,Store,Store 4,3,134.88,0.3,283.26,TRUE
TXN-204555,1/11/2024,13:33:58,BOOK-8486,BOOK,Online,Online,4,33.52,0,134.08,FALSE
TXN-251157,1/6/2024,6:26:55,BOOK-2225,BOOK,Store,Store 2,4,28.99,0,115.96,FALSE
TXN-251157,1/6/2024,6:26:55,KIDS-5342,KIDS,Store,Store 2,4,132.35,0,529.4,FALSE
TXN-251157,1/6/2024,6:26:55,BOOK-7512,BOOK,Store,Store 2,4,20.79,0.1,74.84,TRUE
TXN-251157,1/6/2024,6:26:55,BOOK-9742,BOOK,Store,Store 2,4,12.07,0,48.28,FALSE
TXN-251157,1/6/2024,6:26:55,TECH-6188,TECH,Store,Store 2,5,1420.65,0.1,6392.95,TRUE
TXN-667296,1/16/2024,2:02:39,BOOK-4846,BOOK,Store,Store 1,3,10.2,0.1,27.54,TRUE
TXN-667296,1/16/2024,2:02:39,KIDS-4727,KIDS,Store,Store 1,3,83.55,0.1,225.57,TRUE
TXN-667296,1/16/2024,2:02:39,TECH-2612,TECH,Store,Store 1,5,472.25,0.05,2243.2,TRUE
TXN-667296,1/16/2024,2:02:39,HOME-8269,HOME,Store,Store 1,2,97.09,0,194.18,FALSE
TXN-667296,1/16/2024,2:02:39,BOOK-5906,BOOK,Store,Store 1,5,48.53,0.15,206.25,TRUE
TXN-440131,1/21/2024,22:50:03,TECH-6873,TECH,Store,Store 3,2,1342.69,0,2685.38,FALSE
TXN-440131,1/21/2024,22:50:03,KIDS-3385,KIDS,Store,Store 3,4,107.95,0,431.8,FALSE
TXN-532067,1/21/2024,12:36:43,BOOK-3950,BOOK,Online,Online,2,49.98,0,99.96,FALSE
TXN-532067,1/21/2024,12:36:43,KIDS-2293,KIDS,Online,Online,1,133.2,0.1,119.88,TRUE
TXN-749813,1/19/2024,18:43:15,HOME-9153,HOME,Online,Online,4,216.9,0.2,694.08,TRUE
TXN-749813,1/19/2024,18:43:15,HOME-4804,HOME,Online,Online,3,267.23,0,801.69,FALSE
TXN-749813,1/19/2024,18:43:15,BOOK-5161,BOOK,Online,Online,1,23.14,0,23.14,FALSE
TXN-749813,1/19/2024,18:43:15,HOME-1153,HOME,Online,Online,5,145.1,0.3,507.85,TRUE
TXN-749813,1/19/2024,18:43:15,BOOK-5712,BOOK,Online,Online,1,27.78,0.05,26.39,TRUE
TXN-177449,1/19/2024,6:28:22,BOOK-5901,BOOK,Online,Online,3,31.69,0.1,85.56,TRUE
TXN-177449,1/19/2024,6:28:22,BOOK-5097,BOOK,Online,Online,5,42.55,0,212.75,FALSE
TXN-416797,1/13/2024,16:12:24,HOME-2747,HOME,Store,Store 4,2,228.87,0,457.74,FALSE
TXN-416797,1/13/2024,16:12:24,KIDS-6881,KIDS,Store,Store 4,3,20.98,0.1,56.64,TRUE
TXN-416797,1/13/2024,16:12:24,KIDS-1359,KIDS,Store,Store 4,1,105.11,0.3,73.58,TRUE
TXN-387813,1/7/2024,14:00:36,HOME-9138,HOME,Store,Store 1,5,121.22,0.25,454.55,TRUE
TXN-387813,1/7/2024,14:00:36,BOOK-4770,BOOK,Store,Store 1,2,34.41,0.1,61.94,TRUE
TXN-387813,1/7/2024,14:00:36,TECH-4588,TECH,Store,Store 1,4,1287.81,0.1,4636.12,TRUE
TXN-387813,1/7/2024,14:00:36,HOME-3240,HOME,Store,Store 1,2,249.95,0.05,474.9,TRUE
TXN-387813,1/7/2024,14:00:36,TECH-6061,TECH,Store,Store 1,1,980.77,0.05,931.73,TRUE
TXN-707727,1/30/2024,14:23:46,BOOK-3153,BOOK,Online,Online,5,35.33,0,176.65,FALSE
TXN-409445,1/20/2024,15:20:47,TECH-3877,TECH,Store,Store 4,2,509.73,0,1019.46,FALSE
TXN-409445,1/20/2024,15:20:47,HOME-9837,HOME,Store,Store 4,1,109.22,0.25,81.91,TRUE
TXN-656639,1/9/2024,19:32:58,KIDS-3695,KIDS,Store,Store 3,3,101.1,0,303.3,FALSE
TXN-656639,1/9/2024,19:32:58,TECH-8894,TECH,Store,Store 3,1,1184.25,0.25,888.19,TRUE
TXN-882824,1/17/2024,6:55:21,HOME-8673,HOME,Store,Store 1,3,107.99,0.2,259.17,TRUE
TXN-882824,1/17/2024,6:55:21,BOOK-4696,BOOK,Store,Store 1,1,49.51,0.3,34.66,TRUE
TXN-882824,1/17/2024,6:55:21,HOME-6992,HOME,Store,Store 1,3,160.68,0,482.04,FALSE
TXN-513741,1/22/2024,23:00:16,HOME-8451,HOME,Store,Store 1,2,276.38,0,552.76,FALSE
TXN-513741,1/22/2024,23:00:16,TECH-5295,TECH,Store,Store 1,5,1373.03,0.1,6178.65,TRUE
TXN-513741,1/22/2024,23:00:16,BOOK-2775,BOOK,Store,Store 1,3,23.74,0.1,64.11,TRUE
TXN-126240,1/17/2024,3:39:56,HOME-6374,HOME,Online,Online,2,220.03,0.2,352.04,TRUE
TXN-126240,1/17/2024,3:39:56,BOOK-2035,BOOK,Online,Online,2,49.77,0.1,89.58,TRUE
TXN-126240,1/17/2024,3:39:56,BOOK-5951,BOOK,Online,Online,2,27.85,0.05,52.92,TRUE
TXN-246566,1/19/2024,4:02:02,HOME-5986,HOME,Online,Online,1,92.62,0.15,78.73,TRUE
TXN-246566,1/19/2024,4:02:02,BOOK-2592,BOOK,Online,Online,4,23.9,0,95.6,FALSE
TXN-246566,1/19/2024,4:02:02,BOOK-9807,BOOK,Online,Online,5,14.79,0,73.95,FALSE
TXN-246566,1/19/2024,4:02:02,TECH-8432,TECH,Online,Online,4,1412.4,0,5649.6,FALSE
TXN-246566,1/19/2024,4:02:02,HOME-9850,HOME,Online,Online,4,205.9,0,823.6,FALSE
TXN-878325,1/5/2024,19:46:09,TECH-7797,TECH,Online,Online,4,663.75,0.1,2389.52,TRUE
TXN-878325,1/5/2024,19:46:09,TECH-7686,TECH,Online,Online,3,586.87,0.25,1320.45,TRUE
TXN-134305,1/27/2024,8:44:23,BOOK-4559,BOOK,Online,Online,3,41.45,0,124.35,FALSE
TXN-134305,1/27/2024,8:44:23,BOOK-4868,BOOK,Online,Online,4,18.34,0.15,62.36,TRUE
TXN-818987,1/5/2024,19:23:34,KIDS-1992,KIDS,Store,Store 3,3,122.7,0,368.1,FALSE
TXN-818987,1/5/2024,19:23:34,TECH-4109,TECH,Store,Store 3,5,327.47,0.3,1146.15,TRUE
TXN-196126,1/7/2024,22:42:13,KIDS-1828,KIDS,Store,Store 1,1,82.32,0.05,78.2,TRUE
TXN-196126,1/7/2024,22:42:13,HOME-3063,HOME,Store,Store 1,1,201.56,0.05,191.48,TRUE
TXN-171942,1/6/2024,15:53:48,HOME-4538,HOME,Store,Store 2,2,67.04,0.2,107.26,TRUE
TXN-444519,1/30/2024,16:49:09,BOOK-1046,BOOK,Online,Online,4,27.58,0,110.32,FALSE
TXN-444519,1/30/2024,16:49:09,HOME-3370,HOME,Online,Online,5,54.42,0.25,204.05,TRUE
TXN-444519,1/30/2024,16:49:09,TECH-3858,TECH,Online,Online,3,977.33,0,2931.99,FALSE
TXN-444519,1/30/2024,16:49:09,TECH-1422,TECH,Online,Online,3,1205.1,0,3615.3,FALSE
TXN-475644,1/14/2024,6:50:50,BOOK-6304,BOOK,Store,Store 2,3,17.11,0,51.33,FALSE
TXN-475644,1/14/2024,6:50:50,HOME-5347,HOME,Store,Store 2,4,299.17,0,1196.68,FALSE
TXN-475644,1/14/2024,6:50:50,HOME-7897,HOME,Store,Store 2,4,93.44,0.05,355.08,TRUE
TXN-475644,1/14/2024,6:50:50,KIDS-8802,KIDS,Store,Store 2,2,36.99,0,73.98,FALSE
TXN-479625,1/14/2024,7:32:37,BOOK-8405,BOOK,Store,Store 1,5,25.48,0.05,121.05,TRUE
TXN-479625,1/14/2024,7:32:37,BOOK-9543,BOOK,Store,Store 1,3,26.74,0,80.22,FALSE
TXN-479625,1/14/2024,7:32:37,HOME-1510,HOME,Store,Store 1,2,97.42,0,194.84,FALSE
TXN-479625,1/14/2024,7:32:37,BOOK-8847,BOOK,Store,Store 1,2,19.65,0.3,27.5,TRUE
TXN-819425,1/26/2024,22:06:31,TECH-2204,TECH,Store,Store 4,3,845.25,0.25,1901.82,TRUE
TXN-819425,1/26/2024,22:06:31,BOOK-3430,BOOK,Store,Store 4,4,44.59,0,178.36,FALSE
TXN-819425,1/26/2024,22:06:31,HOME-5505,HOME,Store,Store 4,3,143.97,0.1,388.71,TRUE
TXN-499407,1/14/2024,19:38:33,TECH-5831,TECH,Online,Online,1,1431.4,0,1431.4,FALSE
TXN-734836,1/3/2024,8:27:06,HOME-2874,HOME,Online,Online,4,209.3,0.2,669.76,TRUE
TXN-734836,1/3/2024,8:27:06,KIDS-8046,KIDS,Online,Online,1,99.81,0,99.81,FALSE
TXN-734836,1/3/2024,8:27:06,BOOK-4743,BOOK,Online,Online,3,14.23,0,42.69,FALSE
TXN-734836,1/3/2024,8:27:06,TECH-8430,TECH,Online,Online,1,1195.45,0,1195.45,FALSE
TXN-865054,1/26/2024,4:06:20,HOME-6120,HOME,Store,Store 4,2,165.49,0.1,297.88,TRUE
TXN-865054,1/26/2024,4:06:20,KIDS-3500,KIDS,Store,Store 4,3,105.98,0.1,286.14,TRUE
TXN-865054,1/26/2024,4:06:20,TECH-2099,TECH,Store,Store 4,5,959.54,0,4797.7,FALSE
TXN-865054,1/26/2024,4:06:20,TECH-2398,TECH,Store,Store 4,4,1378.68,0,5514.72,FALSE
TXN-201255,1/7/2024,22:47:47,TECH-7105,TECH,Online,Online,4,1229.56,0.15,4180.52,TRUE
TXN-201255,1/7/2024,22:47:47,BOOK-6400,BOOK,Online,Online,2,22.89,0.1,41.2,TRUE
TXN-201255,1/7/2024,22:47:47,BOOK-6793,BOOK,Online,Online,2,34.08,0.3,47.72,TRUE
TXN-856086,1/24/2024,19:03:18,TECH-6119,TECH,Online,Online,1,1413.7,0,1413.7,FALSE
TXN-856086,1/24/2024,19:03:18,BOOK-9313,BOOK,Online,Online,3,32,0,96,FALSE
TXN-856086,1/24/2024,19:03:18,TECH-8900,TECH,Online,Online,4,445.8,0,1783.2,FALSE
TXN-213475,1/28/2024,17:22:54,TECH-2882,TECH,Store,Store 3,2,1063.28,0.05,2020.24,TRUE
TXN-946432,1/27/2024,18:27:54,TECH-1430,TECH,Online,Online,3,623.2,0.1,1682.64,TRUE
TXN-946432,1/27/2024,18:27:54,TECH-1474,TECH,Online,Online,5,1122.36,0,5611.8,FALSE
TXN-946432,1/27/2024,18:27:54,TECH-6062,TECH,Online,Online,3,480.81,0.25,1081.83,TRUE
TXN-946432,1/27/2024,18:27:54,BOOK-1100,BOOK,Online,Online,5,33.61,0,168.05,FALSE
TXN-250210,1/10/2024,16:36:42,HOME-7566,HOME,Online,Online,5,90.02,0,450.1,FALSE
TXN-250210,1/10/2024,16:36:42,TECH-1502,TECH,Online,Online,1,1190.05,0,1190.05,FALSE
TXN-250210,1/10/2024,16:36:42,TECH-9691,TECH,Online,Online,3,781.79,0,2345.37,FALSE
TXN-250210,1/10/2024,16:36:42,HOME-7878,HOME,Online,Online,3,97.01,0,291.03,FALSE
TXN-265055,1/18/2024,15:23:19,TECH-6314,TECH,Online,Online,1,313.24,0.05,297.58,TRUE
TXN-265055,1/18/2024,15:23:19,BOOK-1861,BOOK,Online,Online,3,40.25,0,120.75,FALSE
TXN-891083,1/28/2024,23:39:03,HOME-5458,HOME,Store,Store 1,2,271.55,0,543.1,FALSE
TXN-891083,1/28/2024,23:39:03,BOOK-7947,BOOK,Store,Store 1,5,10.08,0,50.4,FALSE
TXN-891083,1/28/2024,23:39:03,TECH-8242,TECH,Store,Store 1,4,517.58,0,2070.32,FALSE
TXN-891083,1/28/2024,23:39:03,BOOK-4531,BOOK,Store,Store 1,4,30.4,0.05,115.52,TRUE
TXN-891083,1/28/2024,23:39:03,TECH-6655,TECH,Store,Store 1,2,973.78,0,1947.56,FALSE
TXN-397005,1/20/2024,18:43:43,KIDS-8972,KIDS,Online,Online,1,102.74,0.1,92.47,TRUE
TXN-397005,1/20/2024,18:43:43,HOME-1744,HOME,Online,Online,4,246.22,0,984.88,FALSE
TXN-397005,1/20/2024,18:43:43,KIDS-1897,KIDS,Online,Online,3,77.23,0,231.69,FALSE
TXN-397005,1/20/2024,18:43:43,BOOK-5938,BOOK,Online,Online,1,13.54,0.2,10.83,TRUE
TXN-901280,1/20/2024,18:16:18,TECH-6375,TECH,Online,Online,1,805.5,0,805.5,FALSE
TXN-901280,1/20/2024,18:16:18,HOME-9149,HOME,Online,Online,3,221.48,0.05,631.23,TRUE
TXN-901280,1/20/2024,18:16:18,HOME-3116,HOME,Online,Online,1,287.58,0,287.58,FALSE
TXN-901280,1/20/2024,18:16:18,BOOK-4770,BOOK,Online,Online,2,23.38,0.1,42.08,TRUE
TXN-175576,1/19/2024,16:25:55,TECH-1693,TECH,Online,Online,5,367.36,0,1836.8,FALSE
TXN-175576,1/19/2024,16:25:55,KIDS-8532,KIDS,Online,Online,5,80.03,0.25,300.1,TRUE
TXN-175576,1/19/2024,16:25:55,BOOK-8033,BOOK,Online,Online,5,38.24,0.1,172.1,TRUE
TXN-403578,1/2/2024,20:07:25,TECH-1341,TECH,Online,Online,1,490.69,0.2,392.55,TRUE
TXN-940247,1/6/2024,18:39:29,TECH-6928,TECH,Online,Online,4,353.51,0,1414.04,FALSE
TXN-940247,1/6/2024,18:39:29,TECH-2734,TECH,Online,Online,4,1244.55,0,4978.2,FALSE
TXN-940247,1/6/2024,18:39:29,BOOK-7560,BOOK,Online,Online,2,43.79,0.1,78.82,TRUE
TXN-940247,1/6/2024,18:39:29,TECH-6083,TECH,Online,Online,4,340.34,0.05,1293.28,TRUE
TXN-449247,1/28/2024,5:49:10,HOME-9363,HOME,Store,Store 1,2,233.11,0.05,442.9,TRUE
TXN-913934,1/5/2024,20:22:22,BOOK-4871,BOOK,Store,Store 2,1,29.78,0,29.78,FALSE
TXN-913934,1/5/2024,20:22:22,TECH-5193,TECH,Store,Store 2,2,529.43,0,1058.86,FALSE
TXN-731661,1/11/2024,21:09:48,TECH-2234,TECH,Online,Online,2,1164.01,0,2328.02,FALSE
TXN-731661,1/11/2024,21:09:48,BOOK-9095,BOOK,Online,Online,1,49.22,0,49.22,FALSE
TXN-731661,1/11/2024,21:09:48,BOOK-8354,BOOK,Online,Online,3,12.71,0.1,34.32,TRUE
TXN-731661,1/11/2024,21:09:48,BOOK-6179,BOOK,Online,Online,2,29.39,0,58.78,FALSE
TXN-731661,1/11/2024,21:09:48,KIDS-2118,KIDS,Online,Online,1,106.97,0,106.97,FALSE
TXN-762055,1/14/2024,17:19:50,BOOK-1920,BOOK,Store,Store 3,3,12.08,0,36.24,FALSE
TXN-762055,1/14/2024,17:19:50,TECH-2215,TECH,Store,Store 3,5,497.65,0,2488.25,FALSE
TXN-762055,1/14/2024,17:19:50,BOOK-8404,BOOK,Store,Store 3,5,36.39,0,181.95,FALSE
TXN-762055,1/14/2024,17:19:50,BOOK-7041,BOOK,Store,Store 3,4,40.88,0.15,139,TRUE
TXN-775981,1/3/2024,14:55:54,BOOK-2479,BOOK,Online,Online,3,14.22,0.1,38.4,TRUE
TXN-585188,1/13/2024,4:37:35,TECH-8368,TECH,Store,Store 1,2,412.84,0.2,660.54,TRUE
TXN-585188,1/13/2024,4:37:35,TECH-6267,TECH,Store,Store 1,1,775.16,0.05,736.4,TRUE
TXN-585188,1/13/2024,4:37:35,BOOK-2013,BOOK,Store,Store 1,2,27.9,0,55.8,FALSE
TXN-950360,1/6/2024,17:57:53,TECH-2381,TECH,Store,Store 3,1,1017.74,0.05,966.85,TRUE
TXN-950360,1/6/2024,17:57:53,HOME-1641,HOME,Store,Store 3,3,128.29,0,384.87,FALSE
TXN-950360,1/6/2024,17:57:53,KIDS-8172,KIDS,Store,Store 3,1,124.47,0.2,99.58,TRUE
TXN-481574,1/30/2024,13:23:58,HOME-5634,HOME,Online,Online,2,91.49,0,182.98,FALSE
TXN-481574,1/30/2024,13:23:58,BOOK-6543,BOOK,Online,Online,3,37.47,0.05,106.8,TRUE
TXN-481574,1/30/2024,13:23:58,TECH-6482,TECH,Online,Online,4,1368.31,0,5473.24,FALSE
TXN-481574,1/30/2024,13:23:58,TECH-2548,TECH,Online,Online,5,655.79,0.1,2951.05,TRUE
TXN-481574,1/30/2024,13:23:58,HOME-5655,HOME,Online,Online,4,297.02,0,1188.08,FALSE
TXN-992931,1/21/2024,9:42:58,KIDS-6461,KIDS,Store,Store 2,2,51.76,0,103.52,FALSE
TXN-992931,1/21/2024,9:42:58,TECH-3317,TECH,Store,Store 2,1,587.85,0.25,440.89,TRUE
TXN-992931,1/21/2024,9:42:58,BOOK-7421,BOOK,Store,Store 2,2,39.95,0,79.9,FALSE
TXN-843266,1/19/2024,18:05:19,HOME-7171,HOME,Online,Online,4,234.82,0.1,845.36,TRUE
TXN-843266,1/19/2024,18:05:19,BOOK-3093,BOOK,Online,Online,4,37.27,0.05,141.64,TRUE
TXN-843266,1/19/2024,18:05:19,HOME-7937,HOME,Online,Online,1,259.26,0.05,246.3,TRUE
TXN-480211,1/21/2024,18:19:11,TECH-6598,TECH,Store,Store 2,5,789.97,0.3,2764.9,TRUE
TXN-480211,1/21/2024,18:19:11,KIDS-4145,KIDS,Store,Store 2,1,122.5,0,122.5,FALSE
TXN-480211,1/21/2024,18:19:11,TECH-3253,TECH,Store,Store 2,1,1349.07,0,1349.07,FALSE
TXN-480211,1/21/2024,18:19:11,TECH-5846,TECH,Store,Store 2,2,836.47,0.15,1422,TRUE
TXN-480211,1/21/2024,18:19:11,KIDS-9317,KIDS,Store,Store 2,3,73.66,0.05,209.94,TRUE
TXN-794083,1/14/2024,2:21:56,KIDS-3147,KIDS,Online,Online,1,57.99,0.05,55.09,TRUE
TXN-794083,1/14/2024,2:21:56,HOME-3658,HOME,Online,Online,1,259.87,0,259.87,FALSE
TXN-826501,1/20/2024,16:49:39,TECH-3712,TECH,Online,Online,4,435.1,0.05,1653.4,TRUE
TXN-530816,1/18/2024,4:23:43,BOOK-8277,BOOK,Store,Store 2,1,42.98,0.1,38.68,TRUE
TXN-345369,1/7/2024,18:34:15,KIDS-8684,KIDS,Store,Store 3,2,106.81,0.2,170.9,TRUE
TXN-345369,1/7/2024,18:34:15,KIDS-7026,KIDS,Store,Store 3,5,128.96,0.1,580.3,TRUE
TXN-345369,1/7/2024,18:34:15,TECH-8564,TECH,Store,Store 3,2,988.02,0.1,1778.44,TRUE
TXN-627335,1/8/2024,7:33:26,TECH-4271,TECH,Store,Store 2,5,339.17,0.2,1356.7,TRUE
TXN-627335,1/8/2024,7:33:26,TECH-5096,TECH,Store,Store 2,1,330.17,0,330.17,FALSE
TXN-627335,1/8/2024,7:33:26,TECH-8873,TECH,Store,Store 2,4,857.32,0.15,2914.88,TRUE
TXN-627335,1/8/2024,7:33:26,BOOK-9452,BOOK,Store,Store 2,4,27.74,0.25,83.2,TRUE
TXN-627335,1/8/2024,7:33:26,HOME-2374,HOME,Store,Store 2,4,247.2,0.1,889.92,TRUE
TXN-571145,1/21/2024,5:57:32,BOOK-8167,BOOK,Store,Store 2,4,48.02,0,192.08,FALSE
TXN-571145,1/21/2024,5:57:32,HOME-4637,HOME,Store,Store 2,1,117.24,0.25,87.93,TRUE
TXN-571145,1/21/2024,5:57:32,KIDS-1436,KIDS,Store,Store 2,2,67.04,0,134.08,FALSE
TXN-571145,1/21/2024,5:57:32,TECH-7495,TECH,Store,Store 2,3,632.18,0.05,1801.71,TRUE
TXN-504924,1/11/2024,14:05:23,BOOK-1461,BOOK,Store,Store 2,4,18.28,0,73.12,FALSE
TXN-504924,1/11/2024,14:05:23,TECH-2623,TECH,Store,Store 2,1,562.88,0.25,422.16,TRUE
TXN-504924,1/11/2024,14:05:23,TECH-3392,TECH,Store,Store 2,2,855.42,0,1710.84,FALSE
TXN-400814,1/16/2024,9:58:53,KIDS-8740,KIDS,Online,Online,1,100.22,0.05,95.21,TRUE
TXN-895702,1/12/2024,15:45:30,HOME-8349,HOME,Online,Online,3,162.65,0.05,463.56,TRUE
TXN-895702,1/12/2024,15:45:30,TECH-1311,TECH,Online,Online,4,1175.83,0,4703.32,FALSE
TXN-895702,1/12/2024,15:45:30,HOME-3449,HOME,Online,Online,5,201.98,0.1,908.9,TRUE
TXN-895702,1/12/2024,15:45:30,KIDS-2821,KIDS,Online,Online,4,126.76,0.05,481.68,TRUE
TXN-895702,1/12/2024,15:45:30,HOME-5934,HOME,Online,Online,5,257.4,0,1287,FALSE
TXN-350021,1/21/2024,5:26:40,BOOK-2029,BOOK,Store,Store 4,3,33.85,0,101.55,FALSE
TXN-350021,1/21/2024,5:26:40,TECH-9189,TECH,Store,Store 4,2,685.3,0.05,1302.06,TRUE
TXN-350021,1/21/2024,5:26:40,BOOK-9443,BOOK,Store,Store 4,5,37.15,0.05,176.45,TRUE
TXN-350021,1/21/2024,5:26:40,BOOK-5772,BOOK,Store,Store 4,2,30.09,0,60.18,FALSE
TXN-744674,1/5/2024,6:22:15,HOME-4068,HOME,Store,Store 4,5,66.61,0.05,316.4,TRUE
TXN-744674,1/5/2024,6:22:15,KIDS-9576,KIDS,Store,Store 4,1,74.86,0.15,63.63,TRUE
TXN-744674,1/5/2024,6:22:15,BOOK-9618,BOOK,Store,Store 4,5,25.97,0.05,123.35,TRUE
TXN-509420,1/26/2024,7:55:30,TECH-7338,TECH,Store,Store 1,5,1130.99,0.25,4241.2,TRUE
TXN-883618,1/21/2024,8:01:22,BOOK-6649,BOOK,Store,Store 1,4,41.94,0,167.76,FALSE
TXN-883618,1/21/2024,8:01:22,KIDS-2698,KIDS,Store,Store 1,1,76.03,0.1,68.43,TRUE
TXN-239890,1/19/2024,11:02:22,BOOK-9945,BOOK,Online,Online,2,16.67,0,33.34,FALSE
TXN-239890,1/19/2024,11:02:22,TECH-3868,TECH,Online,Online,1,715.05,0.3,500.53,TRUE
TXN-239890,1/19/2024,11:02:22,TECH-8840,TECH,Online,Online,4,754.69,0.05,2867.84,TRUE
TXN-239890,1/19/2024,11:02:22,BOOK-2033,BOOK,Online,Online,3,26.39,0.1,71.25,TRUE
TXN-138780,1/21/2024,17:18:12,BOOK-4268,BOOK,Store,Store 1,1,14.21,0.25,10.66,TRUE
TXN-138780,1/21/2024,17:18:12,KIDS-6080,KIDS,Store,Store 1,3,89.15,0.1,240.72,TRUE
TXN-138780,1/21/2024,17:18:12,TECH-5150,TECH,Store,Store 1,3,765.58,0,2296.74,FALSE
TXN-138780,1/21/2024,17:18:12,BOOK-4131,BOOK,Store,Store 1,5,28.34,0,141.7,FALSE
TXN-918771,1/28/2024,5:03:55,BOOK-6438,BOOK,Online,Online,4,49.79,0,199.16,FALSE
TXN-918771,1/28/2024,5:03:55,TECH-7029,TECH,Online,Online,3,1453.36,0,4360.08,FALSE
TXN-918771,1/28/2024,5:03:55,KIDS-7553,KIDS,Online,Online,4,147.41,0.1,530.68,TRUE
TXN-918771,1/28/2024,5:03:55,BOOK-6554,BOOK,Online,Online,5,40.48,0.3,141.7,TRUE
TXN-918771,1/28/2024,5:03:55,BOOK-9151,BOOK,Online,Online,2,43.07,0,86.14,FALSE
TXN-936020,1/6/2024,15:33:17,KIDS-2353,KIDS,Online,Online,4,65.15,0.05,247.56,TRUE
TXN-936020,1/6/2024,15:33:17,TECH-8055,TECH,Online,Online,3,480.63,0.05,1369.8,TRUE
TXN-936020,1/6/2024,15:33:17,BOOK-9937,BOOK,Online,Online,1,39.38,0,39.38,FALSE
TXN-936020,1/6/2024,15:33:17,BOOK-2680,BOOK,Online,Online,2,28.46,0,56.92,FALSE
TXN-936020,1/6/2024,15:33:17,TECH-5843,TECH,Online,Online,1,1153.06,0,1153.06,FALSE
TXN-731894,1/30/2024,21:45:27,BOOK-3730,BOOK,Online,Online,5,39.83,0.1,179.25,TRUE
TXN-731894,1/30/2024,21:45:27,HOME-8325,HOME,Online,Online,4,166.7,0,666.8,FALSE
TXN-731894,1/30/2024,21:45:27,TECH-6776,TECH,Online,Online,3,915.48,0.1,2471.79,TRUE
TXN-731894,1/30/2024,21:45:27,BOOK-5498,BOOK,Online,Online,2,29.66,0.05,56.36,TRUE
TXN-731894,1/30/2024,21:45:27,BOOK-2229,BOOK,Online,Online,3,30.45,0.1,82.23,TRUE
TXN-480959,1/19/2024,20:32:51,BOOK-3621,BOOK,Online,Online,4,42.26,0.2,135.24,TRUE
TXN-480959,1/19/2024,20:32:51,KIDS-8179,KIDS,Online,Online,4,20.41,0,81.64,FALSE
TXN-170499,1/10/2024,8:15:49,BOOK-6933,BOOK,Store,Store 3,5,48.86,0,244.3,FALSE
TXN-170499,1/10/2024,8:15:49,TECH-1530,TECH,Store,Store 3,5,336.66,0.1,1514.95,TRUE
TXN-170499,1/10/2024,8:15:49,BOOK-7077,BOOK,Store,Store 3,5,24.35,0,121.75,FALSE
TXN-900152,1/9/2024,7:04:36,KIDS-3255,KIDS,Online,Online,2,127.7,0.1,229.86,TRUE
TXN-900152,1/9/2024,7:04:36,TECH-6150,TECH,Online,Online,1,710.14,0.05,674.63,TRUE
